dataset,year,table,variable,role,family,manual_page,manual_text
CRSS,2024,vision.csv,VISION,candidate_feature,environment,368,"Condition (Impairment) at Time of Crash 
D23/NM17 
358 
2024 FARS/CRSS Coding and Validation Manual 
D23/NM17. Condition (Impairment) at Time of Crash 
Format 
2 numeric. Select All That Apply 
SAS Name 
Drimpair.DRIMPAIR 
Element Values 
Codes 
Attributes 
00 
None/Apparently Normal 
01 
Ill, Blackout 
02 
Asleep or Fatigued 
03 
Walking with a Cane or Crutches, etc. 
04 
Paraplegic or in a Wheelchair 
05 
Impaired Due to Previous Injury 
06 
Deaf/Hard of Hearing 
07 
Blind/Low Vision 
08 
Emotional (depressed, angry, disturbed, etc.) 
09 
Under the Influence of Alcohol, Drugs or Medication 
10 
Physical Impairment - No Details 
96 
Other Physical Impairment 
98 
Not Reported 
99 
Reported as Unknown if Impaired 
Definition 
This element identifies physical impairments to this driver or non-motorist that may have 
contributed to the cause of the crash as identified by law enforcement. 
Remarks 
Select all that apply. These impairments can appear anywhere in the case materials (in the 
narrative section, in the violations section, in a column entitled “Contributing Factors,” or 
“Driver Action,” etc.). See clarification on the use of information provided by witnesses in 
section 102. Data Sources. 
00 (None/Apparently Normal) is used when: 
• When the case materials make a positive statement that the individual was apparently 
normal, or “none” was indicated on the police crash report."
CRSS,2024,vision.csv,VISION,candidate_feature,environment,369,"Condition (Impairment) at Time of Crash 
D23/NM17 
359 
2024 FARS/CRSS Coding and Validation Manual 
• When the case materials do not indicate an impairment in an available field and not 
reporting an impairment in that field indicates 00 (None/Apparently Normal).  
• When the investigating officer: 
o is limited in the number of factors that can be displayed, and  
o cannot select an impairment in addition to another factor relevant to the crash, and 
o some other factor is selected, and 
o no other indication of impairment exists in the case materials.  
• For omission of information see 98 (Not Reported) guidance below.  
01 (Ill, Blackout) is used when indicated in the case materials. Enter this attribute even if the 
source of the illness or loss of consciousness is alcohol or drug related. Use this attribute if the 
driver or non-motorist had fainted and/or seizures were identified. 
02 (Asleep or Fatigued) is used when indicated in the case materials. Also, use this attribute 
when the investigating officer indicates the person was drowsy or sleepy. Alcohol or other drugs 
may be the source of this impairment. 
03 (Walking with a Cane or Crutches, etc.) is used when the case materials indicate that the 
driver or non-motorist requires the assistance of a cane, walker, knee scooter, or crutches. 
04 (Paraplegic or in a Wheelchair) is used if this person is paraplegic or in a wheelchair. This 
includes motorized and non-motorized wheelchairs and mobility aid scooters. 
05 (Impaired Due to Previous Injury) is used if the case materials dictate this condition (e.g., if 
a person is involved in this crash subsequent to his/her involvement in a previous crash in which 
the person was injured). This attribute should be extremely rare. 
06 (Deaf/Hard of Hearing) is used when this person is deaf or hard of hearing. The case 
materials may also use the term hearing-impaired. 
07 (Blind/Low Vision) is used when this person is blind or visually impaired. 
08 (Emotional (Depressed, Angry, Disturbed, etc.)) is used when the person is arguing with 
someone, is having a disagreement, is depressed, and/or is emotionally upset. 
09 (Under the Influence of Alcohol, Drugs, or Medication) is used when the investigating 
officer indicates that the individual was under the influence of alcohol, drugs, or medication. 
This attribute excludes interpretation of test results by the Analyst/Coder. 
10 (Physical Impairment - No Details) is used when the case materials indicate a physical 
impairment existed but provide no further details about the impairment. 
96 (Other Physical Impairment) is used when the case materials indicate that a physical 
impairment was involved but it isn’t a listed attribute. 
98 (Not Reported) Check to see if 00 (None/Apparently Normal) or 99 (Reported as 
Unknown if Impaired) are more appropriate for the situation. 
If a State’s crash report manual instructs to leave blank data blocks that are not applicable, then a 
blank in those data blocks is NOT considered “Not Reported.”"
CRSS,2024,vision.csv,VISION,candidate_feature,environment,387,"Precrash Level Data Elements 
 
377 
2024 FARS/CRSS Coding and Validation Manual 
Precrash Level Data Elements 
PC1. State Number—FARS Only 
PC2. Consecutive Number—FARS Only 
Precrash Data Overview 
PC3. Vehicle Number—Precrash Level 
PC4. Contributing Circumstances, Motor Vehicle 
PC5. Trafficway Description 
PC6. Total Lanes in Roadway 
PC7. Speed Limit 
PC8. Roadway Alignment 
PC9. Roadway Grade 
PC10. Roadway Surface Type—FARS Only 
PC11. Roadway Surface Conditions 
PC12. Traffic Control Device 
PC13. Device Functioning 
PC14. Driver’s Vision Obscured By 
PC15. Driver Maneuvered to Avoid 
PC16. Driver Distracted By 
PC17. Pre-Event Movement (Prior to Recognition of Critical Event) 
PC18. Critical Event—Precrash (Category) 
PC19. Critical Event—Precrash (Event) 
PC20. Attempted Avoidance Maneuver 
PC21. Pre-Impact Stability 
PC22. Pre-Impact Location 
PC23. Crash Type"
CRSS,2024,vision.csv,VISION,candidate_feature,environment,448,"Driver’s Vision Obscured By 
PC14 
438 
2024 FARS/CRSS Coding and Validation Manual 
PC14. Driver’s Vision Obscured By 
Format 
2 numeric. Select All That Apply. 
SAS Name 
Vision.VISION 
Element Values 
Codes 
Attributes 
00 
No Obstruction Noted 
01 
Rain, Snow, Fog, Smoke, Sand, Dust 
02 
Reflected Glare, Bright Sunlight, Headlights 
03 
Curve, Hill, or Other Roadway Design Feature  
04 
Building, Billboard, Other Structure  
05 
Trees, Crops, Vegetation 
06 
In-Transport Motor Vehicle (including load) 
07 
Not In-Transport Motor Vehicle (parked/working) 
08 
Splash or Spray of Passing Vehicle 
09 
Inadequate Defrost or Defog System 
10 
Inadequate Vehicle Lighting System 
11 
Obstruction Interior to the Vehicle  
12 
External Mirrors 
13 
Broken or Improperly Cleaned Windshield 
14 
Obstructing Angles on Vehicle  
95 
No Driver Present/Unknown if Driver Present 
97 
Vision Obscured - No Details 
98 
Other Visual Obstruction 
99 
Reported as Unknown  
Definition 
This data element records impediments to a driver’s visual field that were noted in the case 
materials. 
Remarks 
These “visual obstructions” can appear anywhere in the case materials. Examples include a field 
on the police crash report (e.g., “Contributing Factors”), in the narrative section, in the violations"
CRSS,2024,vision.csv,VISION,candidate_feature,environment,449,"Driver’s Vision Obscured By 
PC14 
439 
2024 FARS/CRSS Coding and Validation Manual 
section, or in witness statements. See clarification on the use of information provided by 
witnesses in section 102. Data Sources. 
00 (No Obstruction Noted) is used when the case materials give no indication of a visual 
obstruction for this driver. 
01 (Rain, Snow, Fog, Smoke, Sand, Dust) is used when one or more of these conditions exist 
AND are noted to have obstructed the view of the driver. Do not use this attribute when only the 
vehicle windshield is described as “fogged.” (See 09 (Inadequate Defrost or Defog System) or 
13 (Broken or Improperly Cleaned Windshield).) 
02 (Reflected Glare, Bright Sunlight, Headlights) is used when one or more of these 
conditions are noted to have obstructed the view of the driver. 
03 (Curve, Hill, or Other Roadway Design Feature) is used when any of these roadway 
features or design elements is noted to have obstructed the view of the driver (including 
embankment, sag, etc.). 
04 (Building, Billboard, Other Structure) is used when any of these manmade structures are 
noted to have obstructed the view of the driver (including traffic signs, poles, signals, etc.).  
05 (Trees, Crops, Vegetation) is used when any of these natural features are noted to have 
obstructed the view of the driver.  
06 (In-Transport Motor Vehicle [including load]) is used when a vehicle that is in motion or 
stopped on the roadway is noted to have obstructed the view of the driver. The vehicle may be 
but does not have to be a contact vehicle in the case. 
07 (Not In-Transport Motor Vehicle [parked, working]) is used when a vehicle that is parked 
in a designated parking area or space, stopped in an area off the roadway, or is a working motor 
vehicle is noted to have obstructed the view of the driver. The vehicle may be but does not have 
to be a contact vehicle in the case. 
08 (Splash or Spray of Passing Vehicle) is used when this condition is noted to have obstructed 
the view of the driver. The splash or spray can come from water or mud; however, the use of this 
attribute does not require it to be raining at the time of the crash. 
09 (Inadequate Defrost or Defog System) is used when the presence of frost or fog on the 
windshield was noted as being due to an inadequate system. The case materials must state 
specifically that the system was not operating properly. If the case materials state the presence of 
frost or fog alone on the windshield, you should use 13 (Broken or Improperly Cleaned 
Windshield). 
10 (Inadequate Vehicle Lighting System) is used when the case materials indicate this driver’s 
vision was impaired because the exterior lighting system (including headlights, fog lights, etc.) 
of the driver’s vehicle was deficient in some way. This would include being turned off or not 
operating properly. This response should not be used to describe inadequate lighting systems of 
other vehicles (e.g., oncoming motor vehicles) or for inadequate highway lighting. 
11 (Obstruction Interior to the Vehicle) is used when the case materials indicate this driver’s 
vision was impaired because of a feature in the interior of their vehicle (including head restraint, 
rearview mirror, window stickers, sunshades, ornaments, windshield tinting)."
CRSS,2024,vision.csv,VISION,candidate_feature,environment,450,"Driver’s Vision Obscured By 
PC14 
440 
2024 FARS/CRSS Coding and Validation Manual 
12 (External Mirrors) is used when the case materials indicate that an exterior mirror on this 
driver’s vehicle created a visual obstruction. 
13 (Broken or Improperly Cleaned Windshield) is used when this condition is noted to have 
obstructed the view of the driver. The presence of frost or fog on the windshield would apply. 
For a “fogged” or “frosted” windshield due to an inadequate or inoperable system see 09 
(Inadequate Defrost or Defog System). 
14 (Obstructing Angles on Vehicle) is used when the case materials indicate that the size or 
shape of a driver’s own vehicle created a visual obstruction (including trailer, vehicle height, 
blind spot). Not to be confused with visual obstructions from other vehicles or a vehicle’s 
interior components such as head restraints, sunshades, etc. 
95 (No Driver Present/Unknown if Driver Present) is used when there is no driver in this 
vehicle or when it is unknown if there is a driver present in this vehicle at the time of the crash. 
97 (Vision Obscured - No Details) is used when the case materials indicate that a vision 
impediment exists but does not clearly indicate the nature of the impediment. 
98 (Other Visual Obstruction) is used when the case materials indicate the nature of a vision 
impediment that cannot be attributed to one of the other attributes above. For example, an 
unattached trailer left on the road shoulder. 
99 (Reported as Unknown) is used when the case materials specifically indicate unknown. 
For Consistency Checks see Understanding and Managing Consistency Checks and Driver’s 
Vision Obscured By."
CRSS,2024,vision.csv,VISION,candidate_feature,environment,604,"Related Factors—Person (Motor Vehicle Occupant) Level 
P24 
594 
2024 FARS/CRSS Coding and Validation Manual 
Codes 
Attributes 
105 
Paraplegic or in a Wheelchair 
Vision Obscured by: 
Codes 
Attributes 
*060 
Rain, Snow, Fog, Smoke, Sand, Dust 
*061 
Reflected Glare, Bright Sunlight, Headlights 
*062 
Curve, Hill, or Other Design Features (including traffic signs, embankment) 
*063 
Building, Billboard, Other Structures 
*064 
Trees, Crops, Vegetation 
*065 
Motor Vehicle (including load) 
*066 
Parked Vehicle 
*067 
Splash or Spray of Passing Vehicle 
*068 
Inadequate Lighting System 
*069 
Obstructing Angles on Vehicle 
*070 
Mirrors 
*072 
Other Visual Obstruction  
Skidding, Swerving, Sliding, Due to: 
Codes 
Attributes 
*073 
Severe Crosswind 
*074 
Wind from Passing Truck 
*075 
Slippery or Loose Surface 
*076 
Tire Blow-out or Flat 
*077 
Debris or Objects in Road 
*078 
Ruts, Holes, Bumps in Road 
*080 
Vehicle in Road 
*081 
Phantom Vehicle 
*082 
Pedestrian, Pedalcyclist, or Other Non-Motorist 
*083 
Ice, Snow, Slush, Water, Sand, Dirt, Oil, Wet Leaves on Road 
Other Factors: 
Codes 
Attributes 
087 
Police or Law Enforcement Officer 
092 
Person in Ambulance Treatment Compartment 
094 
Emergency Medical Services Personnel 
095 
Fire Personnel 
096 
Tow Operator"
CRSS,2024,vision.csv,VISION,candidate_feature,environment,610,"Related Factors—Person (Motor Vehicle Occupant) Level 
P24 
600 
2024 FARS/CRSS Coding and Validation Manual 
056 (Non-Operator Flees Scene) is used when the case materials identify that this non-operator 
left the scene of a hit-and-run crash. 
Examples include: 
• A passenger of motor vehicle fled scene on foot. 
• Occupant of an involved parked vehicle leaves by driving their vehicle from the scene. 
• An involved motor vehicle in-transport is driven away by a passenger in that vehicle. 
*057 (Improper Tire Pressure) is used when the case materials identify that improper tire 
pressure was present in one or more tires of this vehicle. Improper tire pressure is not a defect, 
but rather the irresponsibility of the person. This may only be used on the Person Form for the 
occupant that is PERSON TYPE 03 (Occupant of a Motor Vehicle Not In-Transport) and in 
SEATING POSITION 11 (Front Seat, Left Side) in a working motor vehicle (UNIT TYPE 4). 
*059 (Overcorrecting) is used when the case materials identify this occupant “overcorrected” 
based on the judgment of the police officer. This must be stated by the officer in the narrative or 
police crash report field to be coded. Overcorrecting and Oversteering are technically different, 
but this attribute may be selected for a reported combination of the two (e.g., 
overcorrecting/oversteering) on the police crash report. This may only be used on the Person 
Form for the occupant that is PERSON TYPE 03 (Occupant of a Motor Vehicle Not In-
Transport) and in SEATING POSITION 11 (Front Seat, Left Side) in a working motor vehicle 
(UNIT TYPE 4). 
104 (Using a Belt-Positioning Device or Other) is used when this occupant is using a belt-
positioning device that works with a three-point harness.  
105 (Paraplegic or in a Wheelchair) is used if this person is paraplegic or in a wheelchair. This 
includes motorized and non-motorized wheelchairs and mobility aid scooters.  
Vision Obscured By 
The following set of attributes identifies visual obstructions noted in the case materials. These 
attributes are only applicable to the occupant that is PERSON TYPE 03 (Occupant of a Motor 
Vehicle Not In-Transport) and in SEATING POSITION 11 (Front Seat, Left Side) in a 
working motor vehicle (UNIT TYPE 4). 
*060 (Rain, Snow, Fog, Smoke, Sand, Dust) 
*061 (Reflected Glare, Bright Sunlight or Headlights)  
*062 (Curve, Hill, or Other Design Features [including traffic signs, embankment]) 
*063 (Building, Billboard or Other Structures)  
*064 (Trees, Crops or Vegetation)  
*065 (Motor Vehicle [including load])"
CRSS,2024,vision.csv,VISION,candidate_feature,environment,611,"Related Factors—Person (Motor Vehicle Occupant) Level 
P24 
601 
2024 FARS/CRSS Coding and Validation Manual 
Examples include: 
• A car stopped on the roadway. 
• A tractor-trailer in-transport on the road. 
• A school bus stopped for the purpose of loading and/or unloading children. 
*066 (Parked Vehicle) 
*067 (Splash or Spray of a Passing Vehicle) 
*068 (Inadequate Lighting System) 
*069 (Obstructing Angles on the Vehicle) is used when the case materials identify obstructing 
angles on this person’s vehicle. This attribute should not be confused with visual obstructions 
from other vehicles. (See 065 (Motor Vehicle [including load]) and 066 (Parked Vehicle).) 
*070 (Mirrors) is used when the case materials identify that vision was obscured by any mirrors 
attached to or within a motor vehicle (rearview mirror, side mirror, etc.). 
*072 (Other Visual Obstruction) is used when the case materials identify that vision was 
obscured something other than previously listed. For example, a trailer that has been left parked 
on the side of the road by a truck or vehicle. 
Skidding, Swerving, Sliding Due To 
This set of attributes is applicable to the occupant that attempted to avoid and/or whose ability to 
control the vehicle was affected by one of the following—and resulted in that vehicle skidding, 
swerving, or sliding. These attributes are only applicable to the occupant that is PERSON TYPE 
03 (Occupant of a Motor Vehicle Not In-Transport) and in SEATING POSITION 11 (Front 
Seat, Left Side) in a working motor vehicle (UNIT TYPE 4). 
*073 (Severe Crosswind) is used when the case materials identify this occupant’s ability to 
control the vehicle was affected by severe crosswinds. 
*074 (Wind from Passing Truck) is used when the case materials identify this occupant’s 
ability to control the vehicle was affected by winds produced by a passing truck. 
*075 (Slippery or Loose Surface) is used when the case materials identify this occupant’s 
ability to control the vehicle was affected by the surface composition of the roadway and/or the 
condition of that composition. Not to be used when the surface is slippery due to environment 
conditions such as rain, ice, or snow (see 083 (Ice, Snow, Slush, Water, Sand, Dirt, Oil or Wet 
Leaves on Road)). 
Examples include: 
• A slippery surface that is old or worn resulting in loose gravel on the roadway. 
• Blacktop that is slick as a newly paved surface. 
*076 (Tire Blowout or Flat) is used when the case materials identify this occupant’s ability to 
control the vehicle was affected by a tire blowout or flat."
CRSS,2024,vision.csv,VISION,candidate_feature,environment,638,"Non-Motorist Contributing Circumstances 
NM14 
628 
2024 FARS/CRSS Coding and Validation Manual 
Definition 
This element describes the action(s) and/or circumstances of the non-motorist that law 
enforcement indicated may have contributed to the crash. 
Remarks 
As a “Select All That Apply” element, attributes can be used in combination. 
00 (None Noted) is used when no contributing circumstances or improper actions are noted by 
the officer for this non-motorist. “Not Reported” is coded here. If this attribute is used no other 
attribute may be selected. 
01 (Dart-Out - Visual Obstruction Noted) is used when a person entered the roadway and was 
involved in a collision with a vehicle where the driver’s view of the person was blocked until an 
instant before impact. A dart-out can only occur if there is some documented visual obstruction 
(i.e., DRIVER'S VISION OBSCURED BY must not equal 00 (No Obstruction Noted), 95 (No 
Driver Present/Unknown if Driver Present), or 99 (Reported as Unknown) for the driver of 
the vehicle that struck this non-motorist). 
11 (Dash - Run, No Visual Obstruction Noted) is used when a person ran into the roadway and 
was involved in a collision with a vehicle. There is no mention in the case materials that the 
driver’s view of the person was obstructed. The case materials should state that the person ran. 
Examples of proper use include: 
• A person’s activity prior to the crash is jogging or running, but just prior to the impact the 
non-motorist ran into the roadway. 
• Children seen playing in a front yard, who suddenly run into the road to retrieve an object 
associated with their play (e.g., a ball). 
02 (Failure to Yield Right-of-Way) is used when a person fails to yield the right-of-way as 
indicated in the case materials. A citation need not be issued, only that a failure to yield by the 
person was represented on the police crash report through the crash description, diagram, and or 
coded boxes. The officer does not have to make the specific statement “failed to yield.” For 
example, a person crossing in the path of a vehicle outside of an intersection and not in a 
crosswalk would be failing to yield. 
Examples include: 
• Failure to yield when exiting a driveway.  
• Mid-block crossings not at a crosswalk. 
• Not clearing an intersection before the light turns green for crossing traffic.  
• Failure to yield at an intersection not controlled by a stop sign or flashing red lights. 
• A bicyclist who stopped at the stop sign but did not realize it was a two-way stop rather 
than a four-way stop control and proceeded into the intersection without yielding to 
traffic on the through trafficway. 
Failure to obey a traffic control device is coded as 03 (Failure to Obey Traffic Signs, Signals 
or Officer) and can be coded in conjunction with 02 (Failure to Yield Right-of-Way)."
CRSS,2024,vision.csv,VISION,candidate_feature,environment,651,"Condition (Impairment) at Time of Crash 
NM17/D23 
641 
2024 FARS/CRSS Coding and Validation Manual 
NM17/D23. Condition (Impairment) at Time of Crash 
Format 
2 numeric. Select All That Apply. 
SAS Name 
Nmimpair.NMIMPAIR 
Element Values 
Codes 
Attributes 
00 
None/Apparently Normal 
01 
Ill, Blackout 
02 
Asleep or Fatigued 
03 
Walking with a Cane or Crutches, etc. 
04 
Paraplegic or in a Wheelchair 
05 
Impaired Due to Previous Injury 
06 
Deaf/Hard of Hearing 
07 
Blind/Low Vision 
08 
Emotional (Depressed, Angry, Disturbed, etc.) 
09 
Under the Influence of Alcohol, Drugs, or Medication 
10 
Physical Impairment - No Details 
96 
Other Physical Impairment 
98 
Not Reported 
99 
Reported as Unknown if Impaired 
Definition 
This element attempts to identify any physical impairment to this non-motorist that may have 
contributed to the cause of the crash. 
Remarks 
Select all that apply. 
This element’s values and remarks are identical to the Driver Level element CONDITION 
(IMPAIRMENT) AT TIME OF CRASH. Please see CONDITION (IMPAIRMENT) AT 
TIME OF CRASH for remarks. 
 
For Consistency Checks see Understanding and Managing Consistency Checks and 
Condition (Impairment) at Time of Crash."
CRSS,2024,vision.csv,VISION,candidate_feature,environment,664,"Related Factors—Person (Not a Motor Vehicle Occupant) Level 
NM26 
654 
2024 FARS/CRSS Coding and Validation Manual 
NM26. Related Factors—Person (Not a Motor Vehicle Occupant) Level 
Format 
3 numeric. Select All That Apply. 
SAS Name 
PersonRF.PERSONRF 
Element Values 
Codes 
Attributes 
000 
None Noted 
*008 
Person with an Intellectual, Cognitive, or Developmental Disability 
009 
Construction/Maintenance/Utility Worker 
010 
Alcohol and/or Drug Test Refused 
013 
Motorized Wheelchair Rider 
*018 
Mother of Dead Fetus/ Mother of Infant Born Post Crash 
*021 
Overloading or Improper Loading of Vehicle with Passengers or Cargo 
*026 
Following Improperly 
*037 
Traveling on Prohibited Trafficways 
*040 
Passing Through or Around Barrier 
*041 
Failure to Observe Warnings or Instructions on Vehicles Displaying Them 
*042 
Failure to Signal Intentions 
*051 
Operator Inexperience 
*052 
Unfamiliar with Roadway 
053 
Non-Motorist Previously Used a Motor Vehicle for Motion 
054 
Non-Motorist Attempting to Use a Motor Vehicle for Motion 
055 
Non-Motorist Attempting to Use or Previously Used a Motor Vehicle for 
Motion, Details Not Reported 
056 
Non-Motorist Flees Scene 
*057 
Improper Tire Pressure 
100 
Using a Shared Micromobility Device 
Vision Obscured By: 
Codes 
Attributes 
*060 
Rain, Snow, Fog, Smoke, Sand, Dust 
*061 
Reflected Glare, Bright Sunlight, Headlights 
*062 
Curve, Hill, or Other Design Features (including traffic signs, embankment) 
*063 
Building, Billboard, Other Structures"
CRSS,2024,vision.csv,VISION,candidate_feature,environment,669,"Related Factors—Person (Not a Motor Vehicle Occupant) Level 
NM26 
659 
2024 FARS/CRSS Coding and Validation Manual 
Examples Include: 
• A bicyclist clipped by a vehicle that runs off the road and overturns, leaves the scene on 
their bike. 
• A pedestrian is pushing an occupied wheelchair, which is struck by a motor vehicle. The 
pedestrian panics and flees the scene. 
*057 (Improper Tire Pressure) is used when the case materials identify that improper tire 
pressure was present on one or more tires of a bicycle, non-motor vehicle transport device, or 
personal conveyance in use by this non-motorist. It signifies that improper tire pressure is not a 
defect, but rather the irresponsibility of this person. 
100 (Using a Shared Micromobility Device) is used when this non-motorist was riding a device 
(bicycle, e-scooter, etc.) that was part of a micromobility ride-share, transportation network 
company (TNC), mobility service provider (MSP), or similar, which connects paying customers 
seeking transportation with personal conveyances or bicycles via websites and mobile apps. 
Vision Obscured By 
The following set of attributes identifies visual obstructions noted in the case materials 
applicable to this non-motorist. 
*060 (Rain, Snow, Fog, Smoke, Sand, Dust) 
*061 (Reflected Glare, Bright Sunlight or Headlights) 
*062 (Curve, Hill, or Other Design Features [including traffic signs, embankment]) 
*063 (Building, Billboard or Other Structures) 
*064 (Trees, Crops or Vegetation) 
*065 (Motor Vehicle [including load]) 
Examples include: 
• A car stopped on the roadway. 
• A tractor-trailer in-transport on the road. 
• A school bus stopped for the purpose of loading and/or unloading children. 
*066 (Parked Vehicle) 
*067 (Splash or Spray of a Passing Vehicle) 
*068 (Inadequate Lighting System) 
*069 (Obstructing Angles on the Vehicle) is used when the case materials identify obstructing 
angles on this person’s vehicle. This attribute should not be confused with visual obstructions 
from other vehicles. (See 065 (Motor Vehicle [including load]) and 066 (Parked Vehicle).) 
*070 (Mirrors) is used when the case materials identify that this non-motorist’s vision was 
obscured by any type of mirror."
CRSS,2024,vision.csv,VISION,candidate_feature,environment,670,"Related Factors—Person (Not a Motor Vehicle Occupant) Level 
NM26 
660 
2024 FARS/CRSS Coding and Validation Manual 
*072 (Other Visual Obstruction) is used when the case materials identify that this non-
motorist’s vision was obscured by something other than previously listed. For example, a trailer 
that has been left parked on the side of the road by a truck or vehicle. 
Skidding, Swerving, Sliding Due To 
This set of attributes is applicable to a non-motorist that attempted to avoid and/or lost control 
due to one of the following—and resulted in that non-motorist's skidding, swerving, or sliding. 
*073 (Severe Crosswind) is used when the case materials identify this non-motorist’s control 
loss was related to severe crosswinds. 
*074 (Wind from Passing Truck) is used when the case materials identify this non-motorist’s 
control loss was related to winds produced by a passing truck. 
*075 (Slippery or Loose Surface) is used when the case materials identify this non-motorist’s 
control loss was related to the surface composition of the roadway and/or the condition of that 
composition. Not to be used when the surface is slippery due to environment conditions such as 
rain, ice or snow (see 083 (Ice, Snow, Slush, Water, Sand, Dirt, Oil or Wet Leaves on Road)). 
Examples include: 
• A slippery surface that is old or worn resulting in loose gravel on the roadway. 
• Blacktop that is slick as a newly paved surface. 
*076 (Tire Blowout or Flat) is used when the case materials identify this non-motorist’s control 
loss was related to a tire blowout or flat. 
*077 (Debris or Objects in Road) is used when the case materials identify this non-motorist 
attempted to avoid or lost control as a result of debris in the road. Examples would include nails, 
glass, trash cans, tire retread, trash, dead animals, pile of sand, barricades, etc. 
*078 (Ruts, Holes, Bumps in Road) is used when the case materials identify this non-motorist 
attempted to avoid or lost control as a result of a road surface anomalies such as ruts, holes, dips, 
or bumps. 
*080 (Vehicle in Road) is used when the case materials identify this non-motorist attempted to 
avoid or lost control as a result of another vehicle in the road. This includes both contact and 
non-contact vehicles that remain at the scene. 
*081 (Phantom Vehicle) is used when the case materials identify this non-motorist attempted to 
avoid or lost control as a result of a non-contact vehicle that left the scene as described by the 
police officer. 
*082 (Pedestrian, Pedalcyclist, or Other Non-Motorist) is used when the case materials 
identify this non-motorist attempted to avoid or lost control as a result of a pedestrian, a 
pedalcyclist, or other type of non-motorist. 
*083 (Ice, Snow, Slush, Water, Sand, Dirt, Oil, Wet Leaves on Road) is used when the case 
materials identify this non-motorist’s control loss was related to a substance on the roadway that 
caused the roadway to be slick, which may interfere with the traction of the vehicle. This"
CRSS,2024,vision.csv,VISION,candidate_feature,environment,787,"Appendix B: 2024 Consistency Checks 
B-66 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
2H1F 
UNIT TYPE equals 1, and DRIVER 
PRESENCE equals 0 or 9, 
DRIVER’S VISION OBSCURED BY 
must equal 95. 
3BAP 
UNIT TYPE equals 1, and DRIVER 
PRESENCE equals 0, 
CRASH TYPE must equal 00, 04, 09, 
15, 32, 42, 48, 52, 62, 66, 74, 84, 90, 
93, or 98. 
42BP 
there is only one vehicle involved in 
the FIRST HARMFUL EVENT where 
UNIT TYPE equals 1, 
the number of vehicles where CRASH 
TYPE is coded 00, 1-16, 92, 93, or 99 
(excluding from the vehicles being 
counted, those where CRASH TYPE 
equals 98) must not equal 0 or be 
greater than 1. 
4W6P 
any RELATED FACTORS-PERSON 
(MV OCCUPANT) LEVEL equals 
021 or 089, 
PERSON TYPE must equal 3, 
SEATING POSITION must equal 11, 
and UNIT TYPE must equal 2, 3, or 4. 
4Z1P 
UNIT TYPE equals 1, and FIRE 
OCCURRENCE equals 1, 
at least one SEQUENCE OF EVENTS 
must equal 02. 
4Z2P 
UNIT TYPE equals 4, 
there must be at least one record in 
CRASH EVENTS TABLE with 
SEQUENCE OF EVENT equal to 45 
for that vehicle VEHICLE NUMBER 
(OTHER VEHICLE). 
4Z3P 
UNIT TYPE equals 2 or 3 
there must be at least one record in 
CRASH EVENTS TABLE with 
SEQUENCE OF EVENT equal to 14 
for that vehicle VEHICLE NUMBER 
(OTHER VEHICLE). 
9A3P 
UNIT TYPE equals 2-4, 
DRIVER PRESENCE must equal 0. 
9A5P 
PERSON TYPE equals 03, 
UNIT TYPE must equal 2-4. 
9B7P 
UNIT TYPE equals 2-4, 
PERSON TYPE of all occupants of 
this vehicle must equal 03. 
9B9P 
any SEQUENCE OF EVENTS equals 
55, 
there must be at least one other vehicle 
with UNIT TYPE equal to 1. 
9C0P 
FIRST HARMFUL EVENT equals 55, there must be at least one vehicle with 
UNIT TYPE equal to 1. 
9C1P 
UNIT TYPE equals 4, 
RELATED FACTORS-VEHICLE 
LEVEL must not equal 039. 
9C4P 
UNIT TYPE equals 1, and DRIVER 
PRESENCE equals 0 or 9, 
DRIVER MANEUVERED TO 
AVOID must only equal 95."
